Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
Norben Tea & Exports Ltd.,NORBTEAEXP,519528,N,Agri,Tea/Coffee
Nova Iron & Steel Ltd.,NOVAIRNSTL,513566,N,Iron & Steel,Steel & Iron Products
Novartis India Ltd.,NOVARTIND,500672,N,Trading,Trading
Network People Services Technologies Ltd.,NPST,,N,IT,IT - Software
NR Agarwal Industries Ltd.,NRAIL,516082,N,Paper,Paper & Paper Products
NRB Bearings Ltd.,NRBBEARING,530367,N,Automobile & Ancillaries,Bearings
Nupur Recyclers Ltd.,NRL,,N,Trading,Trading
Nalwa Sons Investments Ltd.,NSIL,532256,N,Finance,Finance - Investment
NMDC Steel Ltd.,NSLNISP,543768,N,Iron & Steel,Steel & Iron Products
NTPC Ltd.,NTPC,532555,N,Power,Power Generation/Distribution
Nucleus Software Exports Ltd.,NUCLEUS,531209,N,IT,IT - Software
Nureca Ltd.,NURECA,543264,N,Trading,Trading
Nuvama Wealth Management Ltd,NUVAMA,543988,,,
Nuvoco Vistas Corporation Ltd.,NUVOCO,543334,N,Construction Materials,Cement & Construction Materials
Nexus Select Trust,NXST,543913,N,Finance,Finance - Investment
FSN E-Commerce Ventures Ltd.,NYKAA,543384,N,Retailing,e-Commerce
Oriental Aromatics Ltd.,OAL,500078,N,Chemicals,Chemicals
Orissa Bengal Carrier Ltd.,OBCL,541206,N,Logistics,Logistics
Oberoi Realty Ltd.,OBEROIRLTY,533273,N,Realty,Construction - Real Estate
Oriental Carbon & Chemicals Ltd.,OCCL,506579,N,Chemicals,Chemicals
Oracle Financial Services Software Ltd.,OFSS,532466,N,IT,IT - Software
Oil India Ltd.,OIL,533106,N,Crude Oil,Oil Exploration
Oil Country Tubular Ltd.,OILCOUNTUB,500313,N,Iron & Steel,Steel & Iron Products
Olectra Greentech Ltd.,OLECTRA,532439,N,Electricals,Electronics - Components
Oneclick Logistics India,OLIL,,,,
Omax Autos Ltd.,OMAXAUTO,520021,N,Trading,Trading
Omaxe Ltd.,OMAXE,532880,N,Realty,Construction - Real Estate
Omfurn India Ltd.,OMFURN,,N,FMCG,Household & Personal Products
Om Infra Ltd.,OMINFRAL,531092,N,Infrastructure,Engineering - Construction
Omkar Speciality Chemicals Ltd.,OMKARCHEM,533317,N,Chemicals,Chemicals
On Door Concepts Limited,ONDOOR,,,,
Onelife Capital Advisors Ltd.,ONELIFECAP,533632,N,Finance,Finance - Investment
One Point One Solutions Ltd.,ONEPOINT,,N,IT,BPO/ITeS
Oil & Natural Gas Corporation Ltd.,ONGC,500312,N,Crude Oil,Oil Exploration
Onmobile Global Ltd.,ONMOBILE,532944,N,IT,IT - Software
Onward Technologies Ltd.,ONWARDTEC,517536,N,IT,IT - Software
Optiemus Infracom Ltd.,OPTIEMUS,530135,N,Trading,Trading
Orbit Exports Ltd.,ORBTEXP,512626,N,Textile,Textile
Orchid Pharma Ltd.,ORCHPHARMA,524372,N,Healthcare,Pharmaceuticals & Drugs
Oriana Power Limited,ORIANA,,,Power,Solar Power EPC
Oricon Enterprises Ltd.,ORICONENT,513121,N,Crude Oil,Petrochemicals
Orient Ceratech Ltd.,ORIENTCER,504879,N,Capital Goods,Refractories
Oriental Trimex Ltd.,ORIENTALTL,532817,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Orient Bell Ltd.,ORIENTBELL,530365,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Orient Cement Ltd.,ORIENTCEM,535754,Y,Construction Materials,Cement & Construction Materials
Orient Electric Ltd.,ORIENTELEC,541301,N,Consumer Durables,Consumer Durables - Domestic Appliances
Oriental Hotels Ltd.,ORIENTHOT,500314,N,Hospitality,"Hotel, Resort & Restaurants"
Orient Press Ltd.,ORIENTLTD,526325,N,Plastic Products,Plastic Products
Orient Paper & Industries Ltd.,ORIENTPPR,502420,N,Paper,Paper & Paper Products
The Orissa Minerals Development Company Ltd.,ORISSAMINE,590086,N,Mining,Mining & Minerals
Ortel Communications Ltd.,ORTEL,539015,N,Media & Entertainment,TV Broadcasting & Software Production
Ortin Laboratories Ltd.,ORTINLAB,539287,N,Healthcare,Pharmaceuticals & Drugs
OSIA Hyper Retail Ltd.,OSIAHYPER,,N,Retailing,Retailing
Oswal Agro Mills Ltd.,OSWALAGRO,500317,N,Trading,Trading
Oswal Greentech Ltd.,OSWALGREEN,539290,N,Finance,Finance - Investment
Shree Oswal Seeds and Chemicals Ltd.,OSWALSEEDS,,N,Agri,Agriculture
Indian Sucrose Ltd.,OSWALSUG,500319,N,Agri,Sugar
Pacific Industries Ltd.,PACIFICIND,523483,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Padmalaya Telefilms Ltd.,PADMALAYAT,532350,N,Media & Entertainment,TV Broadcasting & Software Production
PAE Ltd.,PAEL,517230,N,Trading,Trading
Page Industries Ltd.,PAGEIND,532827,N,Textile,Textile
Paisalo Digital Ltd.,PAISALO,532900,N,Finance,Finance - NBFC
Pakka Ltd.,PAKKA,516030,N,Paper,Paper & Paper Products
Palash Securities Ltd.,PALASHSECU,540648,N,Finance,Finance - Investment
Palred Technologies Ltd.,PALREDTEC,532521,N,IT,IT - Software
Panacea Biotec Ltd.,PANACEABIO,531349,N,Healthcare,Pharmaceuticals & Drugs
Panache Digilife Ltd.,PANACHE,,N,Consumer Durables,IT - Hardware
Panama Petrochem Ltd.,PANAMAPET,524820,N,Automobile & Ancillaries,Lubricants
Panasonic Carbon India Company Ltd.,PANCARBON,508941,N,Capital Goods,Electrodes & Welding Equipment
Panchmahal Steel Ltd.,PANCHMSTEL,513511,N,Iron & Steel,Steel & Iron Products
Panchsheel Organics Ltd.,PANCHSHEEL,531726,N,Healthcare,Pharmaceuticals & Drugs
Pansari Developers Ltd.,PANSARI,,N,Realty,Construction - Real Estate
Par Drugs And Chemicals Ltd.,PAR,,N,Chemicals,Chemicals
Paramount Communications Ltd.,PARACABLES,530555,N,Electricals,Cable
Paradeep Phosphates Ltd.,PARADEEP,543530,N,Chemicals,Fertilizers
Parag Milk Foods Ltd.,PARAGMILK,539889,N,FMCG,Consumer Food
Paragon Fine and Speciality Chemicals Limited,PARAGON,,,,
Paras Defence And Space Technologies Ltd.,PARAS,543367,N,Capital Goods,Defence
Paras Petrofils Ltd.,PARASPETRO,521246,N,Textile,Textile - Manmade  Fibres
Parin Furniture Ltd.,PARIN,,N,FMCG,Household & Personal Products
Parsvnath Developers Ltd.,PARSVNATH,532780,N,Realty,Construction - Real Estate
Party Cruisers Ltd.,PARTYCRUS,,N,Miscellaneous,Miscellaneous
Pashupati Cotspin Ltd.,PASHUPATI,,N,Textile,Textile - Spinning
Pasupati Spinning & Weaving Mills Ltd.,PASUPATSPG,503092,N,Textile,Textile - Spinning
Pasupati Acrylon Ltd.,PASUPTAC,500456,N,Textile,Textile - Manmade  Fibres
Patanjali Foods Ltd.,PATANJALI,500368,N,FMCG,Edible Oil
Patel Engineering Ltd.,PATELENG,531120,N,Infrastructure,Engineering - Construction
Patel Integrated Logistics Ltd.,PATINTLOG,526381,N,Logistics,Logistics
Patspin India Ltd.,PATSPINLTD,514326,N,Textile,Textile - Spinning
Pattech Fitwell Tube Components Ltd.,PATTECH,,N,Automobile & Ancillaries,Forgings
Pavna Industries Ltd.,PAVNAIND,543915,N,Capital Goods,Engineering - Industrial Equipments
One97 Communications Ltd.,PAYTM,543396,N,IT,Fintech
PBA Infrastructure Ltd.,PBAINFRA,532676,N,Infrastructure,Engineering - Construction
PCBL Ltd.,PCBL,506590,N,Chemicals,Carbon Black
PC Jeweller Ltd.,PCJEWELLER,534809,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Pudumjee Paper Products Ltd.,PDMJEPAPER,539785,N,Paper,Paper & Paper Products
Parenteral Drugs (India) Ltd.,PDPL,524689,N,Healthcare,Pharmaceuticals & Drugs
PDS Ltd.,PDSL,538730,Y,Textile,Textile
Pearl Polymers Ltd.,PEARLPOLY,523260,N,Plastic Products,Plastic Products
Shristi Infrastructure Development Corporation Ltd.,PEERABASAN,511411,N,Realty,Construction - Real Estate
Piramal Enterprises Ltd.,PEL,500302,N,Finance,Finance - NBFC
Pennar Industries Ltd.,PENIND,513228,N,Iron & Steel,Steel & Iron Products
Peninsula Land Ltd.,PENINLAND,503031,N,Realty,Construction - Real Estate
Penta Gold Ltd.,PENTAGOLD,,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Pentagon Rubber Ltd.,PENTAGON,,N,Agri,Rubber  Products
Perfect Infraengineers Ltd.,PERFECT,,N,Capital Goods,Engineering
Permanent Magnets Ltd.,PERMAGNET,504132,N,Capital Goods,Electric Equipment
Persistent Systems Ltd.,PERSISTENT,533179,N,IT,IT - Software
Petronet LNG Ltd.,PETRONET,532522,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Power Finance Corporation Ltd.,PFC,532810,N,Finance,Finance Term Lending
Pfizer Ltd.,PFIZER,500680,N,Healthcare,Pharmaceuticals & Drugs
Prime Focus Ltd.,PFOCUS,532748,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
PTC India Financial Services Ltd.,PFS,533344,Y,Finance,Finance - NBFC
PG Electroplast Ltd.,PGEL,533581,N,Consumer Durables,Consumer Durables - Domestic Appliances
Procter & Gamble Hygiene and Health Care Ltd.,PGHH,500459,N,FMCG,Household & Personal Products
Procter & Gamble Health Ltd.,PGHL,500126,N,Healthcare,Pharmaceuticals & Drugs
Pearl Global Industries Ltd.,PGIL,532808,N,Textile,Textile
POWERGRID Infrastructure Investment Trust.,PGINVIT,543290,N,Finance,Finance - Investment
Phantom Digital Effects Ltd.,PHANTOMFX,,N,Media & Entertainment,TV Broadcasting & Software Production
Kore Foods Ltd.,PHILCORP,500458,N,FMCG,Consumer Food
The Phoenix Mills Ltd.,PHOENIXLTD,503100,N,Realty,Construction - Real Estate
Phoenix International Ltd.,PHOENXINTL,526481,N,FMCG,Leather
Piccadily Sugar & Allied Industries Ltd.,PICCADSUG,507498,N,Agri,Sugar
Pidilite Industries Ltd.,PIDILITIND,500331,N,Chemicals,Chemicals
Power & Instrumentation (Gujarat) Ltd.,PIGL,543912,N,Infrastructure,Engineering - Construction
PI Industries Ltd.,PIIND,523642,N,Chemicals,Pesticides & Agrochemicals
Pilani Investment And Industries Corporation Ltd.,PILANIINVS,539883,N,Finance,Finance - Investment
PIL ITALICA Lifestyle Ltd.,PILITA,500327,N,Plastic Products,Plastic Products
Pioneer Embroideries Ltd.,PIONEEREMB,514300,N,Textile,Textile - Spinning
Pitti Engineering Ltd.,PITTIENG,513519,N,Capital Goods,Engineering
Pix Transmissions Ltd.,PIXTRANS,500333,N,Agri,Rubber  Products
The Peria Karamalai Tea And Produce Company Ltd.,PKTEA,,N,Agri,Tea/Coffee
Plada Infotech Services Ltd,PLADAINFO,,,,
Plastiblends India Ltd.,PLASTIBLEN,523648,N,Chemicals,Chemicals
Plaza Wires Limited,PLAZACABLE,544003,,,
Punjab National Bank,PNB,532461,N,Bank,Bank - Public
PNB Gilts Ltd.,PNBGILTS,532366,Y,Finance,Finance - NBFC
PNB Housing Finance Ltd.,PNBHOUSING,540173,N,Finance,Finance - Housing
Pritish Nandy Communications Ltd.,PNC,532387,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
PNC Infratech Ltd.,PNCINFRA,539150,N,Infrastructure,Engineering - Construction
Pondy Oxides & Chemicals Ltd.,POCL,532626,N,Non - Ferrous Metals,Metal - Non Ferrous
Poddar Housing and Development Ltd.,PODDARHOUS,523628,N,Realty,Construction - Real Estate
Poddar Pigments Ltd.,PODDARMENT,524570,N,Chemicals,Dyes & Pigments
Pokarna Ltd.,POKARNA,532486,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
PB Fintech Ltd.,POLICYBZR,543390,N,IT,Fintech
Polycab India Ltd.,POLYCAB,542652,N,Electricals,Cable
Polychem Ltd.,POLYCHEM,506605,N,Chemicals,Chemicals
Poly Medicure Ltd.,POLYMED,531768,N,Healthcare,Medical Equipment/Supplies/Accessories
Polyplex Corporation Ltd.,POLYPLEX,524051,N,Plastic Products,Plastic Products
Ponni Sugars (Erode) Ltd.,PONNIERODE,532460,N,Agri,Sugar
Poonawalla Fincorp Ltd.,POONAWALLA,524000,N,Finance,Finance - NBFC
Voith Paper Fabrics India Ltd.,PORRITSPEN,522122,N,Textile,Textile
Power Grid Corporation Of India Ltd.,POWERGRID,532898,N,Power,Power Generation/Distribution
Hitachi Energy India Ltd.,POWERINDIA,543187,N,Capital Goods,Electric Equipment
Power Mech Projects Ltd.,POWERMECH,539302,N,Infrastructure,Engineering - Construction
PPAP Automotive Ltd.,PPAP,532934,N,Automobile & Ancillaries,Auto Ancillary
Prakash Pipes Ltd.,PPL,542684,N,Plastic Products,Plastic Products
Piramal Pharma Ltd.,PPLPHARMA,543635,N,Healthcare,Pharmaceuticals & Drugs
Prajay Engineers Syndicate Ltd.,PRAENG,531746,N,Realty,Construction - Real Estate
Prag Bosimi Synthetics Ltd.,PRAGBOSIMI,500192,N,Textile,Textile
Praj Industries Ltd.,PRAJIND,522205,N,Capital Goods,Engineering - Industrial Equipments
Prakash Industries Ltd.,PRAKASH,506022,N,Iron & Steel,Steel & Iron Products
Prakash Steelage Ltd.,PRAKASHSTL,533239,N,Iron & Steel,Steel & Iron Products
Pramara Promotions Limited,PRAMARA,,,Miscellaneous,Miscellaneous
Silicon Valley Infotech Ltd.,PRASGLOFIN,531738,N,Finance,Finance - Investment
Praxis Home Retail Ltd.,PRAXIS,540901,N,Retailing,Retailing
Precision Camshafts Ltd.,PRECAM,539636,N,Automobile & Ancillaries,Auto Ancillary
Precision Metaliks Ltd.,PRECISION,,N,Non - Ferrous Metals,Metal - Non Ferrous
Precot Ltd.,PRECOT,521184,N,Textile,Textile - Spinning
Precision Wires India Ltd.,PRECWIRE,523539,N,Electricals,Cable
Premier Explosives Ltd.,PREMEXPLN,526247,N,Chemicals,Chemicals
Premier Ltd.,PREMIER,500540,N,Capital Goods,Engineering - Industrial Equipments
Premier Polyfilm Ltd.,PREMIERPOL,514354,N,Plastic Products,Plastic Products
Pressman Advertising Ltd.,PRESSMN,509077,N,Miscellaneous,Miscellaneous
Prestige Estates Projects Ltd.,PRESTIGE,533274,N,Realty,Construction - Real Estate
Pricol Ltd.,PRICOLLTD,540293,N,Automobile & Ancillaries,Auto Ancillary
Prime Securities Ltd.,PRIMESECU,500337,N,Finance,Finance - Stock Broking
Prince Pipes and Fittings Ltd.,PRINCEPIPE,542907,N,Plastic Products,Plastic Products
Prithvi Exchange (India) Ltd.,PRITHVISOF,531688,N,Trading,Trading
Priti International Ltd.,PRITI,,N,Miscellaneous,Miscellaneous
Pritika Engineering Components Ltd.,PRITIKA,,N,Automobile & Ancillaries,Auto Ancillary
Pritika Auto Industries Ltd.,PRITIKAUTO,539359,N,Capital Goods,Engineering
Privi Speciality Chemicals Ltd.,PRIVISCL,530117,N,Chemicals,Chemicals
Priya Ltd.,PRIYADYES,524580,N,Trading,Trading
Prolife Industries Ltd.,PROLIFE,,N,Chemicals,Chemicals
PE Analytics Ltd.,PROPEQUITY,,N,Miscellaneous,Miscellaneous
Proventus Agrocom Ltd.,PROV,,N,FMCG,Consumer Food
Prozone Intu Properties Ltd.,PROZONER,534675,N,Realty,Construction - Real Estate
Prism Johnson Ltd.,PRSMJOHNSN,500338,N,Construction Materials,Cement & Construction Materials
Prudent Corporate Advisory Services Ltd.,PRUDENT,543527,N,Finance,Finance - Others
Punjab & Sind Bank,PSB,533295,N,Bank,Bank - Public
PSP Projects Ltd.,PSPPROJECT,540544,N,Realty,Construction - Real Estate
PTC India Ltd.,PTC,532524,N,Power,Power Generation/Distribution
PTC Industries Ltd.,PTCIL,539006,N,Automobile & Ancillaries,Castings/Forgings
PTL Enterprises Ltd.,PTL,509220,N,Miscellaneous,Miscellaneous
Pulz Electronics Ltd.,PULZ,,N,Electricals,Electronics - Components
Primo Chemicals Ltd.,PUNALKALI,506852,N,Chemicals,Chemicals
Punjab Chemicals & Crop Protection Ltd.,PUNJABCHEM,506618,N,Chemicals,Pesticides & Agrochemicals
Punjab Communications Ltd.,PUNJCOMMU,500346,N,Telecom,Telecommunication - Equipment
Punj Lloyd Ltd.,PUNJLLOYD,532693,N,Infrastructure,Engineering - Construction
Puravankara Ltd.,PURVA,532891,N,Realty,Construction - Real Estate
PVP Ventures Ltd.,PVP,517556,N,Realty,Construction - Real Estate
PVR Inox Ltd.,PVRINOX,532689,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Pyramid Technoplast Limited,PYRAMID,543969,,Plastic Products,Plastic Products
Quality Foils (India) Ltd.,QFIL,,N,Iron & Steel,Steel & Iron Products
QMS Medical Allied Services Ltd.,QMSMEDI,,N,Trading,Trading
Quadpro ITeS Ltd.,QUADPRO,,N,IT,BPO/ITeS
Quess Corp Ltd.,QUESS,539978,N,IT,BPO/ITeS
Quick Heal Technologies Ltd.,QUICKHEAL,539678,N,IT,IT - Software
Quicktouch Technologies Ltd.,QUICKTOUCH,,N,IT,IT - Software
Quintegra Solutions Ltd.,QUINTEGRA,532866,N,IT,IT - Software
Race Eco Chain Ltd.,RACE,537785,N,Trading,Trading
Radaan Mediaworks India Ltd.,RADAAN,590070,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Radhika Jeweltech Ltd.,RADHIKAJWE,540125,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Radiant Cash Management Services Ltd.,RADIANTCMS,543732,N,Finance,Finance - Investment
Radico Khaitan Ltd.,RADICO,532497,N,Alcohol,Breweries & Distilleries
Music Broadcast Ltd.,RADIOCITY,540366,N,Media & Entertainment,TV Broadcasting & Software Production
Railtel Corporation Of India Ltd.,RAILTEL,543265,N,Telecom,Telecommunication - Service  Provider
Rain Industries Ltd.,RAIN,500339,N,Crude Oil,Petrochemicals
Rainbow Children's Medicare Ltd.,RAINBOW,543524,N,Healthcare,Hospital & Healthcare Services
Rajasthan Petro Synthetics Ltd.,RAJASPETRO,506975,N,Miscellaneous,Miscellaneous
Rajesh Exports Ltd.,RAJESHEXPO,531500,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Rajnandini Metal Ltd.,RAJMET,,N,Trading,Trading
Rajapalayam Mills Ltd.,RAJPALAYAM,532503,N,Textile,Textile - Spinning
Rajratan Global Wire Ltd.,RAJRATAN,517522,N,Automobile & Ancillaries,Auto Ancillary
Raj Rayon Industries Ltd.,RAJRILTD,530699,N,Textile,Textile - Manmade  Fibres
Rajshree Sugars & Chemicals Ltd.,RAJSREESUG,500354,N,Agri,Sugar
Raj Television Network Ltd.,RAJTV,532826,N,Media & Entertainment,TV Broadcasting & Software Production
Rajvir Industries Ltd.,RAJVIR,532665,N,Textile,Textile - Spinning
Rallis India Ltd.,RALLIS,500355,Y,Chemicals,Pesticides & Agrochemicals
Shree Rama Newsprint Ltd.,RAMANEWS,500356,N,Paper,Paper & Paper Products
Rama Petrochemicals Ltd.,RAMAPETRO,500358,N,Trading,Trading
Rama Phosphates Ltd.,RAMAPHO,524037,N,Chemicals,Fertilizers
Rama Steel Tubes Ltd.,RAMASTEEL,539309,N,Iron & Steel,Steel & Iron Products
Rama Vision Ltd.,RAMAVISION,523289,N,Trading,Trading
The Ramco Cements Ltd.,RAMCOCEM,500260,N,Construction Materials,Cement & Construction Materials
Ramco Industries Ltd.,RAMCOIND,532369,N,Construction Materials,Cement & Construction Materials
Ramco Systems Ltd.,RAMCOSYS,532370,N,IT,IT - Software
Ramgopal Polytex Ltd.,RAMGOPOLY,514223,N,Trading,Trading
Ramky Infrastructure Ltd.,RAMKY,533262,N,Infrastructure,Engineering - Construction
Ram Ratna Wires Ltd.,RAMRAT,522281,N,Non - Ferrous Metals,Metal - Non Ferrous
Rana Sugars Ltd.,RANASUG,507490,N,Agri,Sugar
Rane Engine Valve Ltd.,RANEENGINE,532988,Y,Automobile & Ancillaries,Auto Ancillary
Rane Holdings Ltd.,RANEHOLDIN,505800,N,Finance,Finance - Investment
RateGain Travel Technologies Ltd.,RATEGAIN,543417,N,IT,IT - Software
Ratnamani Metals & Tubes Ltd.,RATNAMANI,520111,N,Iron & Steel,Steel & Iron Products
Ratnaveer Precision Engineering,RATNAVEER,543978,,Steel,Steel Medium and Small
Ravalgaon Sugar Farm Ltd.,RAVALSUGAR,507300,N,Agri,Sugar
Raymond Ltd.,RAYMOND,500330,N,Textile,Textile - Weaving
Restaurant Brands Asia Ltd.,RBA,543248,N,Hospitality,"Hotel, Resort & Restaurants"
Rane Brake Lining Ltd.,RBL,532987,Y,Automobile & Ancillaries,Auto Ancillary
RBL Bank Ltd.,RBLBANK,540065,N,Bank,Bank - Private
RBM Infracon Ltd.,RBMINFRA,,N,Capital Goods,Engineering
Rajgor Castor Derivatives Ltd,RCDL,,,,
Rashtriya Chemicals and Fertilizers Ltd.,RCF,524230,N,Chemicals,Fertilizers
Reliance Communications Ltd.,RCOM,532712,N,Telecom,Telecommunication - Service  Provider
REC Ltd.,RECLTD,532955,N,Finance,Finance Term Lending
Redington Ltd.,REDINGTON,532805,N,Trading,Trading
Refex Industries Ltd.,REFEX,532884,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Regency Ceramics Ltd.,REGENCERAM,515018,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Relaxo Footwears Ltd.,RELAXO,530517,N,FMCG,Footwear
Reliance Capital Ltd.,RELCAPITAL,500111,N,Finance,Finance - NBFC
Reliance Chemotex Industries Ltd.,RELCHEMQ,503162,N,Textile,Textile - Spinning
Reliable Data Services Ltd.,RELIABLE,,N,IT,IT - Software
Reliance Industries Ltd.,RELIANCE,500325,N,Crude Oil,Refineries
Religare Enterprises Ltd.,RELIGARE,532915,N,Finance,Finance - Investment
Reliance Infrastructure Ltd.,RELINFRA,500390,N,Power,Power Generation/Distribution
Welspun Specialty Solutions Ltd.,REMIMETAL,500365,N,Iron & Steel,Steel & Iron Products
Remsons Industries Ltd.,REMSONSIND,530919,N,Automobile & Ancillaries,Auto Ancillary
Remus Pharmaceuticals Ltd.,REMUS,,N,Trading,Trading
Shree Renuka Sugars Ltd.,RENUKA,532670,N,Agri,Sugar
Repco Home Finance Ltd.,REPCOHOME,535322,N,Finance,Finance - Housing
Rudrabhishek Enterprises Ltd.,REPL,,N,Infrastructure,Engineering - Construction
Repro India Ltd.,REPRO,532687,N,Media & Entertainment,Printing And Publishing
Responsive Industries Ltd.,RESPONIND,505509,N,Plastic Products,Plastic Products
Revathi Equipment Ltd.,REVATHI,505368,Y,Capital Goods,Engineering - Industrial Equipments
REX Pipes and Cables Industries Ltd.,REXPIPES,,N,Plastic Products,Plastic Products
Renaissance Global Ltd.,RGL,532923,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Reliance Home Finance Ltd.,RHFL,540709,Y,Finance,Finance - Housing
RHI Magnesita India Ltd.,RHIM,534076,Y,Capital Goods,Refractories
Robust Hotels Ltd.,RHL,543901,N,Hospitality,"Hotel, Resort & Restaurants"
Richa Info Systems Ltd.,RICHA,,N,Electricals,Electronics - Components
Rico Auto Industries Ltd.,RICOAUTO,520008,N,Automobile & Ancillaries,Auto Ancillary
Reliance Industrial Infrastructure Ltd.,RIIL,523445,N,Infrastructure,Engineering - Construction
Rachana Infrastructure Ltd.,RILINFRA,,N,Infrastructure,Engineering - Construction
Rishabh Instruments Limited,RISHABH,543977,,Capital Goods,Electrical Equipment
Rishi Techtex Ltd.,RISHIPACK,523021,N,Plastic Products,Plastic Products
Ritco Logistics Ltd.,RITCO,542383,N,Logistics,Logistics
Rites Ltd.,RITES,541556,N,Capital Goods,Engineering
Rite Zone Chemcon India Ltd.,RITEZONE,,N,Chemicals,Chemicals
Ravi Kumar Distilleries Ltd.,RKDL,533294,N,Alcohol,Breweries & Distilleries
RKEC Projects Ltd.,RKEC,,N,Infrastructure,Engineering - Construction
Ramkrishna Forgings Ltd.,RKFORGE,532527,N,Automobile & Ancillaries,Forgings
Radha Madhav Corporation Ltd.,RMCL,532692,N,FMCG,Packaging
RM Drip and Sprinklers System Ltd.,RMDRIP,,N,Capital Goods,Engineering - Industrial Equipments
Rane (Madras) Ltd.,RML,532661,Y,Automobile & Ancillaries,Auto Ancillary
Reliance Naval and Engineering Ltd.,RNAVAL,533107,N,Logistics,Shipping
Royal Orchid Hotels Ltd.,ROHLTD,532699,N,Hospitality,"Hotel, Resort & Restaurants"
Rolex Rings Ltd,ROLEXRINGS,543325,N,Automobile & Ancillaries,Bearings
Rollatainers Ltd.,ROLLT,502448,N,Capital Goods,Engineering - Industrial Equipments
