Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
Gravita India Ltd.,GRAVITA,533282,N,Non - Ferrous Metals,Metal - Non Ferrous
Coal India Ltd.,COALINDIA,533278,N,Mining,Mining & Minerals
Shah Metacorp Ltd.,SHAH,533275,N,Iron & Steel,Steel & Iron Products
Prestige Estates Projects Ltd.,PRESTIGE,533274,N,Realty,Construction - Real Estate
Oberoi Realty Ltd.,OBEROIRLTY,533273,N,Realty,Construction - Real Estate
Jupiter Wagons Ltd.,JWL,533272,N,Automobile & Ancillaries,Auto Ancillary
Ashoka Buildcon Ltd.,ASHOKA,533271,N,Infrastructure,Engineering - Construction
Bedmutha Industries Ltd.,BEDMUTHA,533270,N,Iron & Steel,Steel & Iron Products
VA Tech Wabag Ltd.,WABAG,533269,Y,Miscellaneous,Miscellaneous
Sea TV Network Ltd.,,533268,N,Media & Entertainment,TV Broadcasting & Software Production
Cantabil Retail India Ltd.,CANTABIL,533267,N,Textile,Textile
Orient Green Power Company Ltd.,GREENPOWER,533263,N,Power,Power Generation/Distribution
Ramky Infrastructure Ltd.,RAMKY,533262,N,Infrastructure,Engineering - Construction
Eros International Media Ltd.,EROSMEDIA,533261,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Career Point Ltd.,CAREERP,533260,N,Education & Training,Educational Institutions
Sastasundar Ventures Ltd.,SASTASUNDR,533259,N,Finance,Finance - NBFC
Welspun Investments and Commercials Ltd.,WELINV,533252,N,Finance,Finance - Investment
Gujarat Pipavav Port Ltd.,GPPL,533248,N,Logistics,Port
Prakash Steelage Ltd.,PRAKASHSTL,533239,N,Iron & Steel,Steel & Iron Products
Bajaj Consumer Care Ltd.,BAJAJCON,533229,N,FMCG,Household & Personal Products
Asian Hotels (East) Ltd.,AHLEAST,533227,N,Hospitality,"Hotel, Resort & Restaurants"
Emami Realty Ltd.,EMAMIREAL,533218,N,Realty,Construction - Real Estate
Hindustan Media Ventures Ltd.,HMVL,533217,Y,Media & Entertainment,Printing And Publishing
GKB Ophthalmics Ltd.,GKB,533212,N,Healthcare,Medical Equipment/Supplies/Accessories
Kriti Nutrients Ltd.,KRITINUT,533210,N,FMCG,Edible Oil
Emami Paper Mills Ltd.,EMAMIPAP,533208,N,Paper,Paper & Paper Products
Jaypee Infratech Ltd.,JPINFRATEC,533207,Y,Realty,Construction - Real Estate
SJVN Ltd.,SJVN,533206,N,Power,Power Generation/Distribution
Tarapur Transformers Ltd.,TARAPUR,533203,Y,Capital Goods,Electric Equipment
Satchmo Holdings Ltd.,NITESHEST,533202,N,Realty,Construction - Real Estate
Kirloskar Electric Company Ltd.,KECL,533193,N,Capital Goods,Electric Equipment
K.C.P. Sugar And Industries Corporation Ltd.,KCPSUGIND,533192,N,Agri,Sugar
Goenka Diamond and Jewels Ltd.,GOENKA,533189,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Intrasoft Technologies Ltd.,ISFT,533181,N,IT,BPO/ITeS
Persistent Systems Ltd.,PERSISTENT,533179,N,IT,IT - Software
IL&FS Transportation Networks Ltd.,IL&FSTRANS,533177,N,Infrastructure,Engineering - Construction
Tamboli Capital Ltd.,,533170,N,Finance,Finance - Investment
Man InfraConstruction Ltd.,MANINFRA,533169,N,Infrastructure,Engineering - Construction
Rossell India Ltd.,ROSSELLIND,533168,N,Agri,Tea/Coffee
Coromandel Engineering Company Ltd.,COROENGG,533167,N,Infrastructure,Engineering - Construction
Sundaram Multi Pap Ltd.,SUNDARAM,533166,N,Paper,Paper & Paper Products
Texmo Pipes And Products Ltd.,TEXMOPIPES,533164,N,Plastic Products,Plastic Products
ARSS Infrastructure Projects Ltd.,ARSSINFRA,533163,N,Infrastructure,Engineering - Construction
Hathway Cable & Datacom Ltd.,HATHWAY,533162,N,Telecom,Telecommunication - Service  Provider
Emmbi Industries Ltd.,EMMBI,533161,N,Plastic Products,Plastic Products
DB Realty Ltd.,DBREALTY,533160,N,Realty,Construction - Real Estate
Thangamayil Jewellery Ltd.,THANGAMAYL,533158,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Vascon Engineers Ltd.,VASCONEQ,533156,N,Infrastructure,Engineering - Construction
Jubilant FoodWorks Ltd.,JUBLFOOD,533155,N,FMCG,Consumer Food
MBL Infrastructure Ltd.,MBLINFRA,533152,N,Infrastructure,Engineering - Construction
D.B. Corp Ltd.,DBCORP,533151,N,Media & Entertainment,Printing And Publishing
Godrej Properties Ltd.,GODREJPROP,533150,Y,Realty,Construction - Real Estate
Essar Securities Ltd.,,533149,N,Finance,Finance - Investment
JSW Energy Ltd.,JSWENERGY,533148,N,Power,Power Generation/Distribution
D-Link (India) Ltd.,DLINKINDIA,533146,N,IT,IT - Networking
Astec Lifesciences Ltd.,ASTEC,533138,N,Chemicals,Pesticides & Agrochemicals
Den Networks Ltd.,DEN,533137,N,Media & Entertainment,TV Broadcasting & Software Production
RattanIndia Power Ltd.,RTNPOWER,533122,Y,Power,Power Generation/Distribution
Expleo Solutions Ltd.,EXPLEOSOL,533121,N,IT,IT - Software
Shree Precoated Steels Ltd.,SHPRE,533110,N,Infrastructure,Engineering - Construction
Bhilwara Technical Textiles Ltd.,,533108,N,Textile,Textile
Reliance Naval and Engineering Ltd.,RNAVAL,533107,N,Logistics,Shipping
Oil India Ltd.,OIL,533106,N,Crude Oil,Oil Exploration
Globus Spirits Ltd.,GLOBUSSPR,533104,N,Alcohol,Breweries & Distilleries
Jindal Cotex Ltd.,JINDCOT,533103,N,Textile,Textile - Spinning
Suryaamba Spinning Mills Ltd.,,533101,N,Textile,Textile - Spinning
NHPC Ltd.,NHPC,533098,N,Power,Power Generation/Distribution
Adani Power Ltd.,ADANIPOWER,533096,Y,Power,Power Generation/Distribution
Bengal & Assam Company Ltd.,,533095,N,Finance,Finance - NBFC
Raj Oil Mills Ltd.,ROML,533093,N,FMCG,Edible Oil
Excel Realty N Infra Ltd.,EXCEL,533090,N,Trading,Trading
Mahindra Holidays & Resorts India Ltd.,MHRIL,533088,Y,Hospitality,"Hotel, Resort & Restaurants"
Mold-Tek Packaging Ltd.,MOLDTKPAC,533080,N,Plastic Products,Plastic Products
Manjeera Constructions Ltd.,MANJEERA,533078,N,Realty,Construction - Real Estate
Vedavaag Systems Ltd.,,533056,N,IT,IT - Software
GI Engineering Solutions Ltd.,GISOLUTION,533048,N,Infrastructure,Engineering - Construction
Indian Metals & Ferro Alloys Ltd.,IMFA,533047,N,Ferro Manganese,Ferro & Silica Manganese
ISGEC Heavy Engineering Ltd.,ISGEC,533033,N,Infrastructure,Engineering - Construction
Alkali Metals Ltd.,ALKALI,533029,N,Chemicals,Chemicals
ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,533023,N,Automobile & Ancillaries,Auto Ancillary
20 Microns Ltd.,20MICRONS,533022,N,Mining,Mining & Minerals
Simplex Papers Ltd.,,533019,N,Trading,Trading
Simplex Mills Company Ltd.,,533018,N,Trading,Trading
Sicagen India Ltd.,SICAGEN,533014,N,Trading,Trading
Landmark Property Development Company Ltd.,LPDC,533012,N,Realty,Construction - Real Estate
LGB Forge Ltd.,LGBFORGE,533007,N,Automobile & Ancillaries,Forgings
Somi Conveyor Beltings Ltd.,SOMICONVEY,533001,N,Agri,Rubber  Products
Lotus Eye Hospital And Institute Ltd.,LOTUSEYE,532998,N,Healthcare,Hospital & Healthcare Services
Archidply Industries Ltd.,ARCHIDPLY,532994,N,Construction Materials,Wood & Wood Products
Sejal Glass Ltd.,SEJALLTD,532993,N,Construction Materials,Glass
CHL Ltd.,,532992,N,Hospitality,"Hotel, Resort & Restaurants"
Bafna Pharmaceuticals Ltd.,BAFNAPH,532989,N,Healthcare,Pharmaceuticals & Drugs
Rane Engine Valve Ltd.,RANEENGINE,532988,Y,Automobile & Ancillaries,Auto Ancillary
Rane Brake Lining Ltd.,RBL,532987,Y,Automobile & Ancillaries,Auto Ancillary
Niraj Cement Structurals Ltd.,NIRAJ,532986,N,Infrastructure,Engineering - Construction
RPG Life Sciences Ltd.,RPGLIFE,532983,N,Healthcare,Pharmaceuticals & Drugs
Gokul Refoils and Solvent Ltd.,GOKUL,532980,N,FMCG,Edible Oil
Bajaj Finserv Ltd.,BAJAJFINSV,532978,N,Finance,Finance - Investment
Bajaj Auto Ltd.,BAJAJ-AUTO,532977,N,Automobile & Ancillaries,Automobile Two & Three Wheelers
Jai Balaji Industries Ltd.,JAIBALAJI,532976,N,Iron & Steel,Steel/Sponge Iron/Pig Iron
Aishwarya Technologies and Telecom Ltd.,,532975,N,Telecom,Telecommunication - Equipment
Aditya Birla Money Ltd.,BIRLAMONEY,532974,Y,Finance,Finance - Stock Broking
Sankhya Infotech Ltd.,,532972,N,IT,IT - Software
Kiri Industries Ltd.,KIRIINDUS,532967,N,Chemicals,Dyes & Pigments
Titagarh Railsystems Ltd.,TITAGARH,532966,N,Automobile & Ancillaries,Railways Wagons
Dhani Services Ltd.,DHANI,532960,Y,Finance,Finance - Stock Broking
AJR Infra and Tolling Ltd.,AJRINFRA,532959,Y,Infrastructure,Engineering - Construction
Gokak Textiles Ltd.,,532957,Y,Textile,Textile
REC Ltd.,RECLTD,532955,N,Finance,Finance Term Lending
V-Guard Industries Ltd.,VGUARD,532953,N,Capital Goods,Electric Equipment
Nahar Capital And Financial Services Ltd.,NAHARCAP,532952,N,Finance,Finance - NBFC
GSS Infotech Ltd.,GSS,532951,N,IT,IT - Software
IRB Infrastructure Developers Ltd.,IRB,532947,N,Infrastructure,Engineering - Construction
Bang Overseas Ltd.,BANG,532946,N,Textile,Textile
SEPC Ltd.,SEPC,532945,N,Infrastructure,Engineering - Construction
Onmobile Global Ltd.,ONMOBILE,532944,N,IT,IT - Software
KNR Constructions Ltd.,KNRCON,532942,N,Infrastructure,Engineering - Construction
Cords Cable Industries Ltd.,CORDSCABLE,532941,N,Electricals,Cable
J Kumar Infraprojects Ltd.,JKIL,532940,N,Infrastructure,Engineering - Construction
Reliance Power Ltd.,RPOWER,532939,N,Power,Power Generation/Distribution
Kuantum Papers Ltd.,KUANTUM,532937,N,Paper,Paper & Paper Products
Aries Agro Ltd.,ARIES,532935,N,Chemicals,Fertilizers
PPAP Automotive Ltd.,PPAP,532934,N,Automobile & Ancillaries,Auto Ancillary
Porwal Auto Components Ltd.,,532933,N,Automobile & Ancillaries,Auto Ancillary
Manaksia Ltd.,MANAKSIA,532932,N,Trading,Trading
Burnpur Cement Ltd.,BURNPUR,532931,N,Construction Materials,Cement & Construction Materials
BGR Energy Systems Ltd.,BGRENERGY,532930,N,Infrastructure,Engineering - Construction
Brigade Enterprises Ltd.,BRIGADE,532929,N,Realty,Construction - Real Estate
Transformers & Rectifiers (India) Ltd.,TRIL,532928,N,Capital Goods,Electric Equipment
eClerx Services Ltd.,ECLERX,532927,N,IT,BPO/ITeS
Jyothy Labs Ltd.,JYOTHYLAB,532926,N,FMCG,Household & Personal Products
Kaushalya Infrastructure Development Corporation Ltd.,KAUSHALYA,532925,N,Infrastructure,Engineering - Construction
Kolte-Patil Developers Ltd.,KOLTEPATIL,532924,N,Realty,Construction - Real Estate
Renaissance Global Ltd.,RGL,532923,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Edelweiss Financial Services Ltd.,EDELWEISS,532922,N,Finance,Finance - NBFC
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,532921,Y,Logistics,Port
Rathi Bars Ltd.,,532918,N,Iron & Steel,Steel & Iron Products
Barak Valley Cements Ltd.,BVCL,532916,N,Construction Materials,Cement & Construction Materials
Religare Enterprises Ltd.,RELIGARE,532915,N,Finance,Finance - Investment
Parle Industries Ltd.,,532911,N,IT,IT - Software
IL&FS Engineering and Construction Company Ltd.,IL&FSENGG,532907,N,Infrastructure,Engineering - Construction
Maan Aluminium Ltd.,MAANALU,532906,N,Non - Ferrous Metals,Aluminium & Aluminium Products
Supreme Infrastructure India Ltd.,SUPREMEINF,532904,N,Infrastructure,Engineering - Construction
Consolidated Construction Consortium Ltd.,CCCL,532902,N,Infrastructure,Engineering - Construction
Paisalo Digital Ltd.,PAISALO,532900,N,Finance,Finance - NBFC
Kaveri Seed Company Ltd.,KSCL,532899,N,Agri,Agriculture
Power Grid Corporation Of India Ltd.,POWERGRID,532898,N,Power,Power Generation/Distribution
Magnum Ventures Ltd.,MAGNUM,532896,N,Paper,Paper & Paper Products
Nagreeka Capital & Infrastructure Ltd.,NAGREEKCAP,532895,N,Finance,Finance - NBFC
Indowind Energy Ltd.,INDOWIND,532894,N,Power,Power Generation/Distribution
VTM Ltd.,VTMLTD,532893,N,Textile,Textile - Weaving
Motilal Oswal Financial Services Ltd.,MOTILALOFS,532892,N,Finance,Finance - Stock Broking
Puravankara Ltd.,PURVA,532891,N,Realty,Construction - Real Estate
Take Solutions Ltd.,TAKE,532890,N,IT,IT - Software
K.P.R. Mill Ltd.,KPRMILL,532889,N,Textile,Textile
Asian Granito India Ltd.,ASIANTILES,532888,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
SEL Manufacturing Company Ltd.,SELMC,532886,N,Textile,Textile
Central Bank Of India,CENTRALBK,532885,N,Bank,Bank - Public
Refex Industries Ltd.,REFEX,532884,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Omaxe Ltd.,OMAXE,532880,N,Realty,Construction - Real Estate
Sir Shadi Lal Enterprises Ltd.,,532879,N,Agri,Sugar
Alpa Laboratories Ltd.,ALPA,532878,N,Healthcare,Pharmaceuticals & Drugs
Allied Digital Services Ltd.,ADSL,532875,N,IT,IT - Software
Suryachakra Power Corporation Ltd.,,532874,N,Power,Power Generation/Distribution
Housing Development And Infrastructure Ltd.,HDIL,532873,N,Realty,Construction - Real Estate
Sun Pharma Advanced Research Company Ltd.,SPARC,532872,N,Miscellaneous,Miscellaneous
Ankit Metal & Power Ltd.,ANKITMETAL,532870,N,Iron & Steel,Steel & Iron Products
Tarmat Ltd.,TARMAT,532869,N,Infrastructure,Engineering - Construction
DLF Ltd.,DLF,532868,N,Realty,Construction - Real Estate
V2 Retail Ltd.,V2RETAIL,532867,N,Retailing,Retailing
Quintegra Solutions Ltd.,QUINTEGRA,532866,N,IT,IT - Software
Nelcast Ltd.,NELCAST,532864,N,Automobile & Ancillaries,Castings/Forgings
Hinduja Global Solutions Ltd.,HGS,532859,N,IT,BPO/ITeS
Time Technoplast Ltd.,TIMETECHNO,532856,N,Plastic Products,Plastic Products
Haryana Capfin Ltd.,,532855,N,Finance,Finance - Investment
Asahi Songwon Colors Ltd.,ASAHISONG,532853,N,Chemicals,Dyes & Pigments
Insecticides (India) Ltd.,INSECTICID,532851,N,Chemicals,Pesticides & Agrochemicals
MIC Electronics Ltd.,MICEL,532850,N,Capital Goods,Electric Equipment
Delta Corp Ltd.,DELTACORP,532848,N,Miscellaneous,Miscellaneous
Hilton Metal Forging Ltd.,HILTON,532847,N,Automobile & Ancillaries,Forgings
TGB Banquets And Hotels Ltd.,TGBHOTELS,532845,N,Hospitality,"Hotel, Resort & Restaurants"
Fortis Healthcare Ltd.,FORTIS,532843,N,Healthcare,Hospital & Healthcare Services
Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD,532842,N,Chemicals,Chemicals
Sahyadri Industries Ltd.,SAHYADRI,532841,N,Construction Materials,Cement & Construction Materials
Dish TV India Ltd.,DISHTV,532839,N,Media & Entertainment,TV Broadcasting & Software Production
ICRA Ltd.,ICRA,532835,N,Ratings,Ratings
Camlin Fine Sciences Ltd.,CAMLINFINE,532834,N,Chemicals,Chemicals
Indiabulls Real Estate Ltd.,IBREALEST,532832,N,Realty,Construction - Real Estate
Astral Ltd.,ASTRAL,532830,N,Plastic Products,Plastic Products
Lehar Footwears Ltd.,,532829,N,FMCG,Footwear
AMD Industries Ltd.,AMDIND,532828,N,Plastic Products,Plastic Products
Page Industries Ltd.,PAGEIND,532827,N,Textile,Textile
Raj Television Network Ltd.,RAJTV,532826,N,Media & Entertainment,TV Broadcasting & Software Production
Jagjanani Textiles Ltd.,,532825,N,Textile,Textile - Weaving
Vodafone Idea Ltd.,IDEA,532822,N,Telecom,Telecommunication - Service  Provider
E-Land Apparel Ltd.,ELAND,532820,N,Textile,Textile
Oriental Trimex Ltd.,ORIENTALTL,532817,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
SMS Pharmaceuticals Ltd.,SMSPHARMA,532815,N,Healthcare,Pharmaceuticals & Drugs
Indian Bank,INDIANB,532814,N,Bank,Bank - Public
C&C Constructions Ltd.,CANDC,532813,N,Infrastructure,Engineering - Construction
Transwarranty Finance Ltd.,TFL,532812,N,Finance,Finance - NBFC
Ahluwalia Contracts (India) Ltd.,AHLUCONT,532811,N,Realty,Construction - Real Estate
Power Finance Corporation Ltd.,PFC,532810,N,Finance,Finance Term Lending
Firstsource Solutions Ltd.,FSL,532809,Y,IT,BPO/ITeS
Pearl Global Industries Ltd.,PGIL,532808,N,Textile,Textile
Cineline India Ltd.,CINELINE,532807,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
AI Champdany Industries Ltd.,AICHAMP,532806,N,Textile,Textile - Weaving
Redington Ltd.,REDINGTON,532805,N,Trading,Trading
Technocraft Industries (India) Ltd.,TIIL,532804,N,Iron & Steel,Steel & Iron Products
Cambridge Technology Enterprises Ltd.,CTE,532801,N,IT,IT - Software
TV18 Broadcast Ltd.,TV18BRDCST,532800,N,Media & Entertainment,TV Broadcasting & Software Production
Hubtown Ltd.,HUBTOWN,532799,N,Realty,Construction - Real Estate
Network 18 Media & Investments Ltd.,NETWORK18,532798,N,Media & Entertainment,TV Broadcasting & Software Production
Autoline Industries Ltd.,AUTOIND,532797,N,Automobile & Ancillaries,Auto Ancillary
Lumax Auto Technologies Ltd.,LUMAXTECH,532796,N,Automobile & Ancillaries,Auto Ancillary
Siti Networks Ltd.,SITINET,532795,N,Media & Entertainment,TV Broadcasting & Software Production
Zee Media Corporation Ltd.,ZEEMEDIA,532794,Y,Media & Entertainment,TV Broadcasting & Software Production
Tanla Platforms Ltd.,TANLA,532790,N,IT,IT - Software
Ruchira Papers Ltd.,RUCHIRA,532785,N,Paper,Paper & Paper Products
Sobha Ltd.,SOBHA,532784,N,Realty,Construction - Real Estate
LT Foods Ltd.,DAAWAT,532783,N,FMCG,Consumer Food
Sutlej Textiles And Industries Ltd.,SUTLEJTEX,532782,N,Textile,Textile - Spinning
Parsvnath Developers Ltd.,PARSVNATH,532780,N,Realty,Construction - Real Estate
Torrent Power Ltd.,TORNTPOWER,532779,N,Power,Power Generation/Distribution
Info Edge (India) Ltd.,NAUKRI,532777,N,IT,BPO/ITeS
Shivam Autotech Ltd.,SHIVAMAUTO,532776,N,Automobile & Ancillaries,Auto Ancillary
GTL Infrastructure Ltd.,GTLINFRA,532775,N,Telecom,Telecommunication - Equipment
Inspirisys Solutions Ltd.,INSPIRISYS,532774,N,IT,IT - Software
Global Vectra Helicorp Ltd.,GLOBALVECT,532773,N,Aviation,Airlines
DCB Bank Ltd.,DCBBANK,532772,N,Bank,Bank - Private
JHS Svendgaard Laboratories Ltd.,JHS,532771,N,FMCG,Household & Personal Products
Fiem Industries Ltd.,FIEMIND,532768,N,Automobile & Ancillaries,Auto Ancillary
Gayatri Projects Ltd.,GAYAPROJ,532767,N,Infrastructure,Engineering - Construction
Richa Industries Ltd.,,532766,N,Textile,Textile
GeeCee Ventures Ltd.,GEECEE,532764,N,Realty,Construction - Real Estate
Action Construction Equipment Ltd.,ACE,532762,N,Capital Goods,Engineering - Industrial Equipments
HOV Services Ltd.,HOVS,532761,N,IT,BPO/ITeS
Deep Energy Resources Ltd.,DEEPENR,532760,N,Crude Oil,Oil Exploration
Atlanta Ltd.,ATLANTA,532759,N,Infrastructure,Engineering - Construction
Voltamp Transformers Ltd.,VOLTAMP,532757,N,Capital Goods,Electric Equipment
CIE Automotive India Ltd.,CIEINDIA,532756,Y,Automobile & Ancillaries,Forgings
Tech Mahindra Ltd.,TECHM,532755,Y,IT,IT - Software
GMR Airports Infrastructure Ltd.,GMRINFRA,532754,N,Infrastructure,Engineering - Construction
Easun Reyrolle Ltd.,EASUNREYRL,532751,N,Capital Goods,Electric Equipment
Allcargo Logistics Ltd.,ALLCARGO,532749,N,Logistics,Logistics
Prime Focus Ltd.,PFOCUS,532748,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Inditrade Capital Ltd.,,532745,N,Finance,Finance - Stock Broking
GTN Textiles Ltd.,GTNTEX,532744,N,Textile,Textile - Spinning
Paushak Ltd.,,532742,N,Chemicals,Chemicals
Kamdhenu Ltd.,KAMDHENU,532741,N,Iron & Steel,Steel & Iron Products
Lokesh Machines Ltd.,LOKESHMACH,532740,N,Capital Goods,Engineering
Tantia Constructions Ltd.,TANTIACONS,532738,N,Infrastructure,Engineering - Construction
Emkay Global Financial Services Ltd.,EMKAY,532737,N,Finance,Finance - Stock Broking
R Systems International Ltd.,RSYSTEMS,532735,N,IT,IT - Software
Godawari Power And Ispat Ltd.,GPIL,532734,N,Iron & Steel,Steel & Iron Products
Sun TV Network Ltd.,SUNTV,532733,N,Media & Entertainment,TV Broadcasting & Software Production
Kewal Kiran Clothing Ltd.,KKCL,532732,N,Textile,Textile
STL Global Ltd.,SGL,532730,N,Textile,Textile
Uttam Sugar Mills Ltd.,UTTAMSUGAR,532729,N,Agri,Sugar
Malu Paper Mills Ltd.,MALUPAPER,532728,N,Paper,Paper & Paper Products
Gallantt Ispat Ltd.,GALLANTT,532726,N,Iron & Steel,Steel & Iron Products
Solar Industries India Ltd.,SOLARINDS,532725,N,Chemicals,Chemicals
MPDL Ltd.,,532723,N,Agri,Sugar
Nitco Ltd.,NITCO,532722,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Visa Steel Ltd.,VISASTEEL,532721,N,Iron & Steel,Steel & Iron Products
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,532720,Y,Finance,Finance - NBFC
B.L. Kashyap and Sons Ltd.,BLKASHYAP,532719,N,Realty,Construction - Real Estate
Indo Tech Transformers Ltd.,INDOTECH,532717,N,Capital Goods,Electric Equipment
Gillanders Arbuthnot & Company Ltd.,GILLANDERS,532716,N,Diversified,Diversified
KEC International Ltd.,KEC,532714,N,Infrastructure,Engineering - Construction
Sakuma Exports Ltd.,SAKUMA,532713,N,Trading,Trading
Reliance Communications Ltd.,RCOM,532712,N,Telecom,Telecommunication - Service  Provider
Sadbhav Engineering Ltd.,SADBHAV,532710,N,Infrastructure,Engineering - Construction
GVK Power & Infrastructure Ltd.,GVKPIL,532708,N,Power,Power Generation/Distribution
Dynemic Products Ltd.,DYNPRO,532707,N,Chemicals,Dyes & Pigments
